id,price,size,housing_type,address,housing_type_1,provider_type,rent_price_info,listing_day,listing_month,listing_year,listing_date
1014572,777,21,Studio,Alfred-Jung-Strasse,Studio,Studentenwohnungen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1495641,450,11,WG-Zimmer,Rhinstrasse,WG-Zimmer,Studentenwohnungen,(einige Nebenkosten inklusive),1,6,2024,2024-06-01
1019442,788,19,Studio,Alfred-Jung-Strasse,Studio,Studentenwohnungen,(Nebenkosten inklusive),16,6,2024,2024-06-16
1522119,995,18,Studio,Rathenaustrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1510167,1300,35,Studio,Oldenburger Strasse,Studio,Privater Vermieter,(Nebenkosten inklusive),1,7,2024,2024-07-01
1029155,1045,27,Wohnung,Osnabruecker Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1514746,700,8,WG-Zimmer,Turiner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1514741,700,8,WG-Zimmer,Turiner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1378547,700,12,WG-Zimmer,Reinickendorfer Strasse,WG-Zimmer,Studentenwohnungen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1049776,700,11,WG-Zimmer,Nazarethkirchstrasse,WG-Zimmer,Co-living,(Nebenkosten inklusive),31,5,2024,2024-05-31
1049028,700,12,WG-Zimmer,Nazarethkirchstrasse,WG-Zimmer,Co-living,(Nebenkosten inklusive),31,5,2024,2024-05-31
1211995,1099,31,Studio,Schlueterstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),5,6,2024,2024-06-05
1096390,675,9,WG-Zimmer,Greifswalder Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),22,7,2024,2024-07-22
1115653,1490,24,Studio,Brunnenstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,7,2024,2024-07-31
1114410,1300,24,Studio,Buchholzer Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1110669,1300,25,Studio,Buchholzer Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1259330,1300,16,Studio,Motzstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
1012437,680,13,WG-Zimmer,Bochumer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1148758,1163,20,Studio,Koepenicker Strasse,Studio,Studentenwohnungen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1418572,820,13,WG-Zimmer,Friedrichstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1418559,820,13,WG-Zimmer,Friedrichstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1522083,680,13,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1378611,699,10,WG-Zimmer,Gabriel-Max-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1295173,699,9,WG-Zimmer,Kantstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1285013,699,10,WG-Zimmer,Kaiser-Friedrich-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1106272,699,10,WG-Zimmer,Bornholmer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1514729,760,11,WG-Zimmer,Turiner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1045440,1600,40,Wohnung,Krausnickstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1522116,692,8,WG-Zimmer,Ostendstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1522108,692,8,WG-Zimmer,Ostendstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1522118,692,8,WG-Zimmer,Ostendstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1058383,660,7,WG-Zimmer,Perleberger Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1475802,720,21,WG-Zimmer,Kantstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
1522114,712,13,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1522101,1136,22,Studio,Lehrter Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1519601,1275,37,Studio,Herrnhuter Weg,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1375344,650,13,WG-Zimmer,Hausotterstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1444060,1409,40,Studio,Braunschweiger Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),3,6,2024,2024-06-03
1522115,715,13,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1236075,720,20,WG-Zimmer,Friedrichsbrunner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1124689,1200,30,Studio,Savignyplatz,Studio,Privater Vermieter,(Nebenkosten inklusive),1,6,2024,2024-06-01
1471627,640,10,WG-Zimmer,Reinickendorfer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),19,7,2024,2024-07-19
924439,690,13,WG-Zimmer,Sternstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
753767,650,9,WG-Zimmer,Alt-Moabit,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
609153,650,14,WG-Zimmer,Gneisenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1114131,750,10,WG-Zimmer,Cunostrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1114128,750,10,WG-Zimmer,Cunostrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1466657,1700,40,Wohnung,Krausnickstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1130936,1700,56,Wohnung,Torstrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),26,7,2024,2024-07-26
1444048,1450,40,Studio,Braunschweiger Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),3,6,2024,2024-06-03
1100933,650,11,WG-Zimmer,Stephanstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1039998,615,9,WG-Zimmer,Hermannstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),23,7,2024,2024-07-23
1516566,1700,20,Studio,Elisabethkirchstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1114359,770,14,WG-Zimmer,Cunostrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1007963,750,15,WG-Zimmer,Treseburger Ufer,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1114474,770,14,WG-Zimmer,Cunostrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1007362,750,24,WG-Zimmer,Braunlager Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1328953,750,11,WG-Zimmer,Uhlandstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1522102,1089,32,Studio,Lindenstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1518893,1500,54,Wohnung,Proskauer Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1281481,1500,42,Wohnung,Kaiser-Friedrich-Strasse,Wohnung,Vermietungsunternehmen,(einige Nebenkosten inklusive),1,6,2024,2024-06-01
1225970,1350,33,Studio,Knaackstrasse,Studio,Vermietungsunternehmen,(einige Nebenkosten inklusive),1,6,2024,2024-06-01
978084,680,7,WG-Zimmer,Ibsenstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1053190,680,8,WG-Zimmer,Ibsenstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
999982,1350,38,Studio,Guineastrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1100117,1125,38,Wohnung,Wildenbruchstrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),1,11,2024,2024-11-01
1522093,709,12,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1245179,1380,36,Studio,Knaackstrasse,Studio,Vermietungsunternehmen,(einige Nebenkosten inklusive),1,6,2024,2024-06-01
1522111,708,12,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1085220,1395,30,Studio,Rueckertstrasse,Studio,Co-living,(Nebenkosten inklusive),15,7,2024,2024-07-15
1059526,750,19,WG-Zimmer,Brandenburgische Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
1522121,709,12,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1100876,710,10,WG-Zimmer,Koenigin-Elisabeth-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1512232,1250,20,Wohnung,Hauptstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),4,7,2024,2024-07-04
1084234,665,11,WG-Zimmer,Bornholmer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1522130,1280,22,Studio,Lehrter Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,9,2024,2024-09-01
998871,1400,35,Studio,Guineastrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),10,6,2024,2024-06-10
1522109,654,14,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,6,2024,2024-06-16
1081853,640,13,WG-Zimmer,Muellerstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1134092,1599,64,Wohnung,Biebricher Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),6,6,2024,2024-06-06
1118001,660,14,WG-Zimmer,Eichborndamm,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1465804,750,12,WG-Zimmer,Sickingenstrasse,WG-Zimmer,Co-living,(Nebenkosten inklusive),31,5,2024,2024-05-31
1514703,900,15,WG-Zimmer,Turiner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
922767,1750,53,Wohnung,Osnabruecker Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1053149,1900,60,Wohnung,Brunnenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1099619,625,9,WG-Zimmer,Bornholmer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1100981,660,6,WG-Zimmer,Petersburger Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
984632,760,17,WG-Zimmer,Richardstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1493867,695,12,WG-Zimmer,Simmelstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1476189,715,12,WG-Zimmer,Libauer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1026011,699,9,WG-Zimmer,Greifswalder Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),5,7,2024,2024-07-05
1072522,629,9,WG-Zimmer,Boxhagener Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),9,7,2024,2024-07-09
1193473,680,8,WG-Zimmer,Lauterberger Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
661903,1350,45,Wohnung,Emser Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1452399,499,20,WG-Zimmer,Tollerstrasse,WG-Zimmer,Privater Vermieter,(Nebenkosten inklusive),1,7,2024,2024-07-01
1072731,1700,46,Wohnung,Brandenburgische Strasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),1,7,2024,2024-07-01
1000528,1390,37,Studio,Emser Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),8,7,2024,2024-07-08
1441542,1700,51,Studio,Greifenhagener Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
987463,1700,45,Wohnung,Heidenfeldstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1175458,1090,31,Wohnung,Wrangelstrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),1,10,2024,2024-10-01
1029808,710,11,WG-Zimmer,Kottbusser Damm,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),30,6,2024,2024-06-30
1059515,660,16,WG-Zimmer,Brandenburgische Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1090359,810,21,WG-Zimmer,Badensche Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
1522120,760,8,WG-Zimmer,Ostendstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1027565,950,17,WG-Zimmer,Markgrafendamm,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1014174,1600,36,Wohnung,Brunnenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),11,11,2024,2024-11-11
746338,695,14,WG-Zimmer,Glockenturmstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1270897,590,11,WG-Zimmer,Glienicker Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1522915,655,9,WG-Zimmer,Nordkapstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1459827,1895,56,Wohnung,Leibnizstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1485555,777,11,WG-Zimmer,Charlottenstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,7,2024,2024-07-04
1516674,795,11,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),19,7,2024,2024-07-19
1099621,655,9,WG-Zimmer,Bornholmer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),25,7,2024,2024-07-25
1101026,690,11,WG-Zimmer,Weimarische Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1522082,709,12,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1458718,882,11,WG-Zimmer,Einbecker Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1422757,1400,20,Studio,Paul-Robeson-Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),11,8,2024,2024-08-11
1259329,1400,20,Studio,Motzstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),2,9,2024,2024-09-02
1494500,735,15,WG-Zimmer,Muellerstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
905804,875,14,Studio,Zur Gartenstadt,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1491908,820,11,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,7,2024,2024-07-04
1448125,995,20,WG-Zimmer,Am Pankepark,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,7,2024,2024-07-04
1010319,720,23,WG-Zimmer,Treseburger Ufer,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1303686,1900,54,Wohnung,Keithstrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),2,8,2024,2024-08-02
1267916,720,15,WG-Zimmer,Uhlandstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1197060,1100,30,Studio,Gustav-Mueller-Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),17,8,2024,2024-08-17
885893,690,7,WG-Zimmer,Wilsnacker Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,9,2024,2024-09-01
748549,945,17,Studio,Stralsunder Strasse,Studio,Studentenwohnungen,(Nebenkosten inklusive),1,9,2024,2024-09-01
1522103,654,14,WG-Zimmer,Rathenaustrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1422740,1300,18,Studio,Paul-Robeson-Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1450966,859,8,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1421247,1802,64,Wohnung,Sredzkistrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten exklusive),4,6,2024,2024-06-04
1375551,2300,60,Wohnung,Bergstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1214397,730,17,WG-Zimmer,Lauterberger Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
885896,700,8,WG-Zimmer,Wilsnacker Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1465921,630,9,WG-Zimmer,Otto-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,9,2024,2024-09-01
1039856,700,13,WG-Zimmer,Soldiner Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,9,2024,2024-09-01
1466656,1700,40,Wohnung,Krausnickstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,10,2024,2024-10-01
1261238,1700,45,Wohnung,Brunnenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,10,2024,2024-10-01
1495599,895,16,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1506529,895,16,WG-Zimmer,Delbrueckstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1135397,630,30,WG-Zimmer,Schnellerstrasse,WG-Zimmer,Studentenwohnungen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1084975,2000,80,Wohnung,Schlueterstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
760812,770,17,WG-Zimmer,Luebener Weg,WG-Zimmer,Privater Vermieter,(Nebenkosten inklusive),31,5,2024,2024-05-31
1461427,920,19,WG-Zimmer,Alt-Moabit,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1468852,920,14,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,7,2024,2024-07-04
1112126,695,11,WG-Zimmer,Wuehlischstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),9,7,2024,2024-07-09
933312,720,12,WG-Zimmer,Hohenzollerndamm,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,7,2024,2024-07-16
1480756,920,11,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1452200,841,19,WG-Zimmer,Muellerstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1072963,1695,60,Wohnung,Eislebener Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1518557,1700,65,Wohnung,Singerstrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),31,5,2024,2024-05-31
1242671,1200,43,Wohnung,Muehlenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
998568,1550,35,Studio,Huttenstrasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),17,6,2024,2024-06-17
1260168,1700,50,Wohnung,Lenaustrasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),1,7,2024,2024-07-01
1515807,852,10,WG-Zimmer,Muellerstrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),19,7,2024,2024-07-19
1423611,950,16,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1428634,2500,70,Wohnung,Bergstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1360550,1350,39,Studio,Boyenstrasse,Studio,Privater Vermieter,(einige Nebenkosten inklusive),31,5,2024,2024-05-31
999242,1490,58,Wohnung,Stephanstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1503132,1495,60,Wohnung,Flughafenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
998535,710,14,WG-Zimmer,Karl-Marx-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1454388,960,15,WG-Zimmer,Eldenaer Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),19,6,2024,2024-06-19
1189949,1944,41,Wohnung,Wilhelminenhofstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),21,6,2024,2024-06-21
1421244,2019,67,Wohnung,Sredzkistrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten exklusive),31,5,2024,2024-05-31
1287556,1480,45,Wohnung,Hektorstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1078667,2250,82,Wohnung,Eislebener Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
552723,1795,41,Wohnung,Koepenicker Strasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),14,6,2024,2024-06-14
1454370,770,9,WG-Zimmer,Boxhagener Strasse,WG-Zimmer,Co-living,(Nebenkosten inklusive),1,7,2024,2024-07-01
1172221,1750,65,Wohnung,Glockenturmstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1433783,1350,36,Wohnung,Lucy-Lameck-Strasse,Wohnung,Privater Vermieter,(Nebenkosten inklusive),30,11,2024,2024-11-30
1102789,690,21,WG-Zimmer,Martin-Luther-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,7,2024,2024-07-01
1364402,1045,14,WG-Zimmer,Fischerinsel,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),1,8,2024,2024-08-01
1487781,1000,21,WG-Zimmer,Klara-Franke-Strasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),4,8,2024,2024-08-04
1053207,690,8,WG-Zimmer,Jansastrasse,WG-Zimmer,Vermietungsunternehmen,(Nebenkosten inklusive),16,8,2024,2024-08-16
1350003,1350,37,Studio,Anklamer Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,10,2024,2024-10-01
1508262,3450,45,Wohnung,Behrenstrasse,Wohnung,Vermietungsunternehmen,(Nebenkosten inklusive),31,5,2024,2024-05-31
1189463,1290,22,Studio,Reinickendorfer Strasse,Studio,Vermietungsunternehmen,(Nebenkosten inklusive),1,6,2024,2024-06-01
1518957,390,27,Mehrbettzimmer,Paul-Schneider-Strasse,Mehrbettzimmer,Vermietungsunternehmen,(Nebenkosten exklusive),2,6,2024,2024-06-02
